|wrapperType|kind|artistId|collectionId|trackId|artistName|collectionName|trackName|collectionCensoredName|trackCensoredName|collectionArtistId|collectionArtistName|artistViewUrl|collectionViewUrl|trackViewUrl|previewUrl|artworkUrl30|artworkUrl60|artworkUrl100|collectionPrice|trackPrice|releaseDate|collectionExplicitness|trackExplicitness|discCount|discNumber|trackCount|trackNumber|trackTimeMillis|country|currency|primaryGenreName|isStreamable|collectionArtistViewUrl
0|track|song|7420827|534823110|534823615|Ludovico Einaudi|The Intouchables (Original Motion Picture Soundtrack)|Una Mattina|The Intouchables (Original Motion Picture Soundtrack)|Una Mattina|36270.0|Various Artists|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/una-mattina/534823110?i=534823615&uo=4|https://music.apple.com/us/album/una-mattina/534823110?i=534823615&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/a8/40/c0/a840c001-12f2-0542-53fc-13a99c87a3ec/mzaf_1605302388642834557.plus.aac.p.m4a|https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/39/bc/51/39bc513b-0721-3228-782f-057509042a50/886443484481.jpg/30x30bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/39/bc/51/39bc513b-0721-3228-782f-057509042a50/886443484481.jpg/60x60bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/39/bc/51/39bc513b-0721-3228-782f-057509042a50/886443484481.jpg/100x100bb.jpg|10.99|1.29|2011-10-31T12:00:00Z|notExplicit|notExplicit|1|1|11|11|401800|USA|USD|Soundtrack|True|
1|track|song|7420827|534823110|534823297|Ludovico Einaudi|The Intouchables (Original Motion Picture Soundtrack)|Fly|The Intouchables (Original Motion Picture Soundtrack)|Fly|36270.0|Various Artists|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/fly/534823110?i=534823297&uo=4|https://music.apple.com/us/album/fly/534823110?i=534823297&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/39/19/7c/39197c17-e864-6552-d947-220e27496cae/mzaf_3606383492421917961.plus.aac.p.m4a|https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/39/bc/51/39bc513b-0721-3228-782f-057509042a50/886443484481.jpg/30x30bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/39/bc/51/39bc513b-0721-3228-782f-057509042a50/886443484481.jpg/60x60bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/39/bc/51/39bc513b-0721-3228-782f-057509042a50/886443484481.jpg/100x100bb.jpg|10.99|1.29|2011-10-31T12:00:00Z|notExplicit|notExplicit|1|1|11|1|200547|USA|USD|Soundtrack|True|
2|track|song|7420827|1676434349|1676434352|Ludovico Einaudi|Undiscovered, Vol. 2|Lady Labyrinth|Undiscovered, Vol. 2|Lady Labyrinth|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/lady-labyrinth/1676434349?i=1676434352&uo=4|https://music.apple.com/us/album/lady-labyrinth/1676434349?i=1676434352&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/4f/18/12/4f1812d7-b5bc-5230-8bbb-317297a460ed/mzaf_8598161866598570105.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/b4/27a7b498-7ee5-248d-8dbd-abed4d203173/23UMGIM21931.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/b4/27a7b498-7ee5-248d-8dbd-abed4d203173/23UMGIM21931.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/b4/27a7b498-7ee5-248d-8dbd-abed4d203173/23UMGIM21931.rgb.jpg/100x100bb.jpg|12.99|1.29|2009-09-14T12:00:00Z|notExplicit|notExplicit|1|1|19|1|329933|USA|USD|Classical|True|
3|track|song|7420827|1589791548|1589791559|Ludovico Einaudi|Underwater (Video Edition)|Wind Song|Underwater (Video Edition)|Wind Song|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/wind-song/1589791548?i=1589791559&uo=4|https://music.apple.com/us/album/wind-song/1589791548?i=1589791559&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/ec/90/57/ec90576d-edba-62d0-49d4-f3de4c819f39/mzaf_3803468450086527550.plus.aac.p.m4a|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/57/8f/7a/578f7a73-7f9c-4a27-eeef-918cc78d7fb2/21UMGIM81023.rgb.jpg/30x30bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/57/8f/7a/578f7a73-7f9c-4a27-eeef-918cc78d7fb2/21UMGIM81023.rgb.jpg/60x60bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/57/8f/7a/578f7a73-7f9c-4a27-eeef-918cc78d7fb2/21UMGIM81023.rgb.jpg/100x100bb.jpg|11.99|1.29|2022-01-21T12:00:00Z|notExplicit|notExplicit|1|1|12|8|198650|USA|USD|Classical Crossover|True|
4|track|song|7420827|1440762051|1440762319|Ludovico Einaudi|Una Mattina|Nuvole Bianche|Una Mattina|Nuvole Bianche|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/nuvole-bianche/1440762051?i=1440762319&uo=4|https://music.apple.com/us/album/nuvole-bianche/1440762051?i=1440762319&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/53/74/71/5374716f-6894-2f16-e576-36335c5acfe6/mzaf_16695769845581058551.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/ea/44/86/ea448600-257f-670f-7f06-332e02b42abc/06UMGIM59381.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/ea/44/86/ea448600-257f-670f-7f06-332e02b42abc/06UMGIM59381.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/ea/44/86/ea448600-257f-670f-7f06-332e02b42abc/06UMGIM59381.rgb.jpg/100x100bb.jpg|11.99|1.29|2004-01-01T12:00:00Z|notExplicit|notExplicit|1|1|13|12|357707|USA|USD|Classical|True|
5|track|song|7420827|1676434349|1676434447|Ludovico Einaudi|Undiscovered, Vol. 2|Bella Notte|Undiscovered, Vol. 2|Bella Notte|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/bella-notte/1676434349?i=1676434447&uo=4|https://music.apple.com/us/album/bella-notte/1676434349?i=1676434447&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/1a/da/4a/1ada4a3b-6b03-3088-5f72-1c65e7df015b/mzaf_3011974076237054019.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/b4/27a7b498-7ee5-248d-8dbd-abed4d203173/23UMGIM21931.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/b4/27a7b498-7ee5-248d-8dbd-abed4d203173/23UMGIM21931.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/b4/27a7b498-7ee5-248d-8dbd-abed4d203173/23UMGIM21931.rgb.jpg/100x100bb.jpg|12.99|1.29|2001-11-09T12:00:00Z|notExplicit|notExplicit|1|1|19|18|311826|USA|USD|Classical|True|
6|track|song|7420827|1676434349|1676434434|Ludovico Einaudi & Marco Decimo|Undiscovered, Vol. 2|DNA|Undiscovered, Vol. 2|DNA||Ludovico Einaudi|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/dna/1676434349?i=1676434434&uo=4|https://music.apple.com/us/album/dna/1676434349?i=1676434434&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/7a/da/60/7ada6026-1149-0ddb-0f41-67f94e5db2b4/mzaf_11873778495166029053.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/b4/27a7b498-7ee5-248d-8dbd-abed4d203173/23UMGIM21931.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/b4/27a7b498-7ee5-248d-8dbd-abed4d203173/23UMGIM21931.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/b4/27a7b498-7ee5-248d-8dbd-abed4d203173/23UMGIM21931.rgb.jpg/100x100bb.jpg|12.99|1.29|2004-01-01T12:00:00Z|notExplicit|notExplicit|1|1|19|13|222856|USA|USD|Classical|True|
7|track|song|7420827|1589791548|1589791564|Ludovico Einaudi|Underwater (Video Edition)|Underwater|Underwater (Video Edition)|Underwater|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/underwater/1589791548?i=1589791564&uo=4|https://music.apple.com/us/album/underwater/1589791548?i=1589791564&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/ec/44/19/ec44198b-1ef5-343c-3149-06a6923cf6f0/mzaf_9979658031498233474.plus.aac.p.m4a|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/57/8f/7a/578f7a73-7f9c-4a27-eeef-918cc78d7fb2/21UMGIM81023.rgb.jpg/30x30bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/57/8f/7a/578f7a73-7f9c-4a27-eeef-918cc78d7fb2/21UMGIM81023.rgb.jpg/60x60bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/57/8f/7a/578f7a73-7f9c-4a27-eeef-918cc78d7fb2/21UMGIM81023.rgb.jpg/100x100bb.jpg|11.99|1.29|2022-01-21T12:00:00Z|notExplicit|notExplicit|1|1|12|12|234655|USA|USD|Classical Crossover|True|
8|track|song|7420827|1553768568|1553768571|Ludovico Einaudi, Federico Mecozzi & Redi Hasa|Nomadland (Original Motion Picture Soundtrack)|Seven Days Walking / Day 1: Golden Butterflies|Nomadland (Original Motion Picture Soundtrack)|Seven Days Walking / Day 1: Golden Butterflies|36270.0|Various Artists & Ólafur Arnalds|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/seven-days-walking-day-1-golden-butterflies/1553768568?i=1553768571&uo=4|https://music.apple.com/us/album/seven-days-walking-day-1-golden-butterflies/1553768568?i=1553768571&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/2d/93/60/2d936018-4042-e925-a368-979d878c2c03/mzaf_73120583623997976.plus.aac.p.m4a|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/17/b9/87/17b9877a-2c75-ba79-610f-9481f8d1046b/21UMGIM09299.rgb.jpg/30x30bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/17/b9/87/17b9877a-2c75-ba79-610f-9481f8d1046b/21UMGIM09299.rgb.jpg/60x60bb.jpg|https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/17/b9/87/17b9877a-2c75-ba79-610f-9481f8d1046b/21UMGIM09299.rgb.jpg/100x100bb.jpg|9.99|1.29|2021-02-19T12:00:00Z|notExplicit|notExplicit|1|1|11|2|348494|USA|USD|Soundtrack|True|
9|track|song|7420827|1452504769|1452504877|Ludovico Einaudi|Divenire|Divenire|Divenire|Divenire|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/divenire/1452504769?i=1452504877&uo=4|https://music.apple.com/us/album/divenire/1452504769?i=1452504877&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/d7/ed/f6/d7edf605-bf77-428a-6d5e-5bb37b69f73d/mzaf_11947352015285679750.plus.aac.p.m4a|https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/30x30bb.jpg|https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/60x60bb.jpg|https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/100x100bb.jpg|9.99|1.29|2006-01-01T12:00:00Z|notExplicit|notExplicit|1|1|12|2|402240|USA|USD|Classical|True|
10|track|song|7420827|1676434349|1676434353|Ludovico Einaudi|Undiscovered, Vol. 2|Canzone Africana IV|Undiscovered, Vol. 2|Canzone Africana IV|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/canzone-africana-iv/1676434349?i=1676434353&uo=4|https://music.apple.com/us/album/canzone-africana-iv/1676434349?i=1676434353&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/e1/25/fe/e125fe87-ff12-e4df-6030-b191d9cde47b/mzaf_11382248578529170651.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/b4/27a7b498-7ee5-248d-8dbd-abed4d203173/23UMGIM21931.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/b4/27a7b498-7ee5-248d-8dbd-abed4d203173/23UMGIM21931.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/b4/27a7b498-7ee5-248d-8dbd-abed4d203173/23UMGIM21931.rgb.jpg/100x100bb.jpg|12.99|1.29|2023-06-02T12:00:00Z|notExplicit|notExplicit|1|1|19|2|452744|USA|USD|Classical|True|
11|track|song|7420827|1676434349|1676434450|Ludovico Einaudi|Undiscovered, Vol. 2|Walk (Phaeleh Remix)|Undiscovered, Vol. 2|Walk (Phaeleh Remix)|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/walk-phaeleh-remix/1676434349?i=1676434450&uo=4|https://music.apple.com/us/album/walk-phaeleh-remix/1676434349?i=1676434450&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/ce/bf/86/cebf86b5-66a1-b611-79e9-63ec607222b4/mzaf_17356449354588059725.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/b4/27a7b498-7ee5-248d-8dbd-abed4d203173/23UMGIM21931.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/b4/27a7b498-7ee5-248d-8dbd-abed4d203173/23UMGIM21931.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/b4/27a7b498-7ee5-248d-8dbd-abed4d203173/23UMGIM21931.rgb.jpg/100x100bb.jpg|12.99|1.29|2013-01-01T12:00:00Z|notExplicit|notExplicit|1|1|19|19|309334|USA|USD|Classical|True|
12|track|song|7420827|1676434349|1676434433|Ludovico Einaudi|Undiscovered, Vol. 2|Bever|Undiscovered, Vol. 2|Bever|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/bever/1676434349?i=1676434433&uo=4|https://music.apple.com/us/album/bever/1676434349?i=1676434433&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/56/c0/92/56c092c8-fc8d-128f-a6ce-1602ec7c20e7/mzaf_507784540899267789.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/b4/27a7b498-7ee5-248d-8dbd-abed4d203173/23UMGIM21931.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/b4/27a7b498-7ee5-248d-8dbd-abed4d203173/23UMGIM21931.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/b4/27a7b498-7ee5-248d-8dbd-abed4d203173/23UMGIM21931.rgb.jpg/100x100bb.jpg|12.99|1.29|2023-03-17T07:00:00Z|notExplicit|notExplicit|1|1|19|12|237057|USA|USD|Classical|True|
13|track|song|7420827|1676434349|1676434437|Ludovico Einaudi|Undiscovered, Vol. 2|Stella Del Mattino|Undiscovered, Vol. 2|Stella Del Mattino|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/stella-del-mattino/1676434349?i=1676434437&uo=4|https://music.apple.com/us/album/stella-del-mattino/1676434349?i=1676434437&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/c4/28/00/c4280032-87df-1b55-3026-24e37c441cb1/mzaf_8915072458789710070.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/b4/27a7b498-7ee5-248d-8dbd-abed4d203173/23UMGIM21931.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/b4/27a7b498-7ee5-248d-8dbd-abed4d203173/23UMGIM21931.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/b4/27a7b498-7ee5-248d-8dbd-abed4d203173/23UMGIM21931.rgb.jpg/100x100bb.jpg|12.99|1.29|2001-11-09T12:00:00Z|notExplicit|notExplicit|1|1|19|14|132994|USA|USD|Classical|True|
14|track|song|7420827|1676434349|1676434354|Ludovico Einaudi|Undiscovered, Vol. 2|Ascolta|Undiscovered, Vol. 2|Ascolta|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/ascolta/1676434349?i=1676434354&uo=4|https://music.apple.com/us/album/ascolta/1676434349?i=1676434354&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/f2/78/fa/f278fa46-3c5d-52e6-f4a0-01f4dd1e70c5/mzaf_11069008710726370648.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/b4/27a7b498-7ee5-248d-8dbd-abed4d203173/23UMGIM21931.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/b4/27a7b498-7ee5-248d-8dbd-abed4d203173/23UMGIM21931.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/b4/27a7b498-7ee5-248d-8dbd-abed4d203173/23UMGIM21931.rgb.jpg/100x100bb.jpg|12.99|1.29|2006-01-01T12:00:00Z|notExplicit|notExplicit|1|1|19|3|291441|USA|USD|Classical|True|
15|track|song|7420827|1526309069|1526309558|Ludovico Einaudi|I Giorni|I Giorni|I Giorni|I Giorni|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/i-giorni/1526309069?i=1526309558&uo=4|https://music.apple.com/us/album/i-giorni/1526309069?i=1526309558&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/1a/b4/a3/1ab4a31c-b20e-2114-5c08-1d63cebd7b5d/mzaf_10350928663180541141.plus.aac.p.m4a|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/15/2f/57/152f5799-ce9f-a0be-b969-3aadcf56f476/20UMGIM59829.rgb.jpg/30x30bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/15/2f/57/152f5799-ce9f-a0be-b969-3aadcf56f476/20UMGIM59829.rgb.jpg/60x60bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/15/2f/57/152f5799-ce9f-a0be-b969-3aadcf56f476/20UMGIM59829.rgb.jpg/100x100bb.jpg|9.99|1.29|2001-11-09T12:00:00Z|notExplicit|notExplicit|1|1|14|6|359213|USA|USD|Classical|True|
16|track|song|7420827|1589791548|1589791550|Ludovico Einaudi|Underwater (Video Edition)|Rolling Like a Ball|Underwater (Video Edition)|Rolling Like a Ball|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/rolling-like-a-ball/1589791548?i=1589791550&uo=4|https://music.apple.com/us/album/rolling-like-a-ball/1589791548?i=1589791550&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/11/ee/77/11ee7787-0f47-978c-eb55-f823a72bfccd/mzaf_2133694246213239121.plus.aac.p.m4a|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/57/8f/7a/578f7a73-7f9c-4a27-eeef-918cc78d7fb2/21UMGIM81023.rgb.jpg/30x30bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/57/8f/7a/578f7a73-7f9c-4a27-eeef-918cc78d7fb2/21UMGIM81023.rgb.jpg/60x60bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/57/8f/7a/578f7a73-7f9c-4a27-eeef-918cc78d7fb2/21UMGIM81023.rgb.jpg/100x100bb.jpg|11.99|1.29|2022-01-07T08:00:00Z|notExplicit|notExplicit|1|1|12|2|257217|USA|USD|Classical Crossover|True|
17|track|song|7420827|1589791548|1589791558|Ludovico Einaudi|Underwater (Video Edition)|Swordfish|Underwater (Video Edition)|Swordfish|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/swordfish/1589791548?i=1589791558&uo=4|https://music.apple.com/us/album/swordfish/1589791548?i=1589791558&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/38/7c/2a/387c2a3c-9541-1cb4-8df7-26de639e5306/mzaf_11735748941423802808.plus.aac.p.m4a|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/57/8f/7a/578f7a73-7f9c-4a27-eeef-918cc78d7fb2/21UMGIM81023.rgb.jpg/30x30bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/57/8f/7a/578f7a73-7f9c-4a27-eeef-918cc78d7fb2/21UMGIM81023.rgb.jpg/60x60bb.jpg|https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/57/8f/7a/578f7a73-7f9c-4a27-eeef-918cc78d7fb2/21UMGIM81023.rgb.jpg/100x100bb.jpg|11.99|1.29|2022-01-21T12:00:00Z|notExplicit|notExplicit|1|1|12|7|218200|USA|USD|Classical Crossover|True|
18|track|song|7420827|1676434349|1676434431|Ludovico Einaudi|Undiscovered, Vol. 2|Monday|Undiscovered, Vol. 2|Monday|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/monday/1676434349?i=1676434431&uo=4|https://music.apple.com/us/album/monday/1676434349?i=1676434431&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/1c/5c/87/1c5c87f7-8d88-b9b5-aaf9-e7a3e80d7e6c/mzaf_9124366600990194145.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/b4/27a7b498-7ee5-248d-8dbd-abed4d203173/23UMGIM21931.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/b4/27a7b498-7ee5-248d-8dbd-abed4d203173/23UMGIM21931.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/b4/27a7b498-7ee5-248d-8dbd-abed4d203173/23UMGIM21931.rgb.jpg/100x100bb.jpg|12.99|1.29|2006-01-01T12:00:00Z|notExplicit|notExplicit|1|1|19|10|356878|USA|USD|Classical|True|
19|track|song|7420827|1452504769|1452505072|Ludovico Einaudi|Divenire|Fly|Divenire|Fly|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/fly/1452504769?i=1452505072&uo=4|https://music.apple.com/us/album/fly/1452504769?i=1452505072&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/c9/5a/b7/c95ab7b9-f252-f9f6-445d-8cdd5f0f32bf/mzaf_413083744240038516.plus.aac.p.m4a|https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/30x30bb.jpg|https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/60x60bb.jpg|https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2c/86/bc/2c86bcb8-2ff2-f0a1-f157-976f5c85159a/06UMGIM37884.rgb.jpg/100x100bb.jpg|9.99|1.29|2006-01-01T12:00:00Z|notExplicit|notExplicit|1|1|12|9|278933|USA|USD|Classical|True|
20|track|song|7420827|1451626902|1451626914|Ludovico Einaudi, Federico Mecozzi & Redi Hasa|Seven Days Walking: Day 1|Day 1: Gravity|Seven Days Walking: Day 1|Day 1: Gravity||Ludovico Einaudi|https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/day-1-gravity/1451626902?i=1451626914&uo=4|https://music.apple.com/us/album/day-1-gravity/1451626902?i=1451626914&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/2f/25/6c/2f256cef-8b26-ef24-fee8-2538767568fc/mzaf_9989431079322975967.plus.aac.p.m4a|https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/30x30bb.jpg|https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/60x60bb.jpg|https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/0f/c2/ed/0fc2ede6-21a2-f027-4897-d2b0421511d6/19UMGIM03423.rgb.jpg/100x100bb.jpg|11.99|1.29|2019-03-15T12:00:00Z|notExplicit|notExplicit|1|1|11|3|327632|USA|USD|Classical|True|
21|track|song|7420827|1676434349|1676434432|Ludovico Einaudi|Undiscovered, Vol. 2|Song For Gavin|Undiscovered, Vol. 2|Song For Gavin|||https://music.apple.com/us/artist/ludovico-einaudi/7420827?uo=4|https://music.apple.com/us/album/song-for-gavin/1676434349?i=1676434432&uo=4|https://music.apple.com/us/album/song-for-gavin/1676434349?i=1676434432&uo=4|https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/37/a1/7e/37a17ec3-648c-b5d3-080f-c3c4290aec96/mzaf_5465878230418074061.plus.aac.p.m4a|https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/b4/27a7b498-7ee5-248d-8dbd-abed4d203173/23UMGIM21931.rgb.jpg/30x30bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/b4/27a7b498-7ee5-248d-8dbd-abed4d203173/23UMGIM21931.rgb.jpg/60x60bb.jpg|https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/b4/27a7b498-7ee5-248d-8dbd-abed4d203173/23UMGIM21931.rgb.jpg/100x100bb.jpg|12.99|1.29|2023-06-02T12:00:00Z|notExplicit|notExplicit|1|1|19|11|194080|USA|USD|Classical|True|
